age,workclass,fnlwgt,edunum,marital,occupation,relationship,race,sex,capitalgain,capitalloss,hours,native,income
44,2,5467,9,1,7,1,3,0,0,0,40,0, <=50K
65,2,5468,9,1,6,1,0,0,2290,0,40,35, <=50K
56,5,2240,9,2,11,0,0,0,0,0,10,0, <=50K
33,3,5469,12,2,4,4,0,0,0,0,40,0, <=50K
22,2,2510,6,0,0,0,0,1,0,0,40,0, <=50K
43,2,5470,9,2,9,0,0,1,0,0,24,0, <=50K
45,6,5471,9,2,1,0,0,0,0,0,42,0, <=50K
42,2,5472,9,2,5,0,0,1,0,0,42,0, <=50K
37,2,5473,9,3,8,4,4,0,0,0,40,5, <=50K
56,2,5474,5,2,6,0,0,0,0,0,40,0, <=50K
35,5,5475,6,2,11,4,0,1,0,0,16,4, <=50K
40,2,5476,12,2,0,4,1,1,0,0,32,0, <=50K
31,2,5091,13,1,5,1,0,0,0,0,55,0, <=50K
26,2,5477,13,1,3,1,0,0,0,0,40,0, <=50K
26,0,5478,13,0,3,3,0,0,0,0,40,0, <=50K
42,6,5479,13,1,1,1,0,0,0,0,70,0, <=50K
45,1,5480,9,1,1,1,2,0,0,0,40,28, <=50K
47,4,1686,10,1,3,1,1,0,7688,0,50,0, >50K
22,2,5481,10,1,9,1,0,0,0,0,40,5, <=50K
33,2,5482,13,0,1,3,0,0,0,0,40,0, <=50K
37,2,5483,9,0,7,0,1,0,0,0,50,0, <=50K
48,1,1043,9,1,8,1,0,0,0,0,98,0, <=50K
57,1,5484,6,1,6,1,0,0,0,0,8,0, <=50K
47,2,5485,10,2,0,0,0,1,0,0,60,0, <=50K
58,4,5486,5,1,7,1,0,0,0,0,40,0, <=50K
55,2,5487,7,6,0,4,0,1,0,0,40,0, <=50K
52,2,4018,10,1,6,1,0,0,0,0,55,0, <=50K
29,2,5488,13,0,3,0,0,0,0,0,40,0, <=50K
42,2,5489,14,0,3,0,0,1,0,0,40,0, <=50K
23,2,5490,9,2,6,0,0,0,0,0,60,0, <=50K
23,2,5491,8,0,4,0,0,1,0,0,30,0, <=50K
46,1,5492,11,1,1,1,0,0,0,0,60,0, <=50K
30,2,5493,10,0,9,0,0,0,0,0,40,0, <=50K
43,1,5494,13,1,3,2,0,1,0,1887,70,0, >50K
25,2,5495,10,0,0,3,0,1,0,0,30,0, <=50K
32,2,5496,9,1,7,1,0,0,0,0,80,0, >50K
56,2,5497,5,1,7,1,1,0,0,0,40,0, <=50K
33,2,5498,9,1,7,1,0,0,0,0,43,0, <=50K
19,0,5499,10,0,0,3,0,0,0,0,10,0, <=50K
20,2,5500,10,0,5,3,0,1,0,0,18,0, <=50K
34,2,5501,10,1,0,1,0,0,0,0,40,0, <=50K
34,2,5502,5,2,4,4,0,1,0,0,40,0, <=50K
55,1,4850,9,1,6,1,0,0,0,0,40,0, <=50K
55,2,5503,5,1,10,2,0,1,0,0,23,0, <=50K
31,2,5504,10,0,5,0,0,0,0,0,45,0, <=50K
30,2,5505,9,2,4,4,0,1,0,0,40,0, <=50K
31,2,5506,9,2,4,4,0,0,0,0,40,0, <=50K
51,2,5507,9,4,9,0,0,0,0,1876,40,0, <=50K
59,2,5508,9,1,6,1,0,0,0,0,40,0, <=50K
58,2,5509,9,2,0,4,1,1,0,0,36,0, <=50K
40,2,660,5,1,2,1,0,0,0,0,40,0, <=50K
54,2,5510,9,1,6,1,1,0,0,0,40,0, <=50K
25,4,5511,13,1,3,1,0,0,0,1977,40,0, >50K
18,6,5512,7,0,8,3,0,0,0,0,30,0, <=50K
41,2,3261,10,1,6,1,0,0,0,0,40,0, <=50K
57,2,5513,6,6,4,4,0,1,0,0,40,0, <=50K
37,2,3311,9,1,1,1,0,0,0,0,40,0, >50K
46,2,5514,9,0,4,4,0,1,0,0,24,0, <=50K
39,2,1636,9,0,4,3,0,1,0,0,38,0, <=50K
19,2,5515,9,0,6,0,0,1,0,0,40,0, <=50K
41,2,5516,12,1,9,1,0,0,0,0,40,0, <=50K
54,2,5517,9,0,0,0,0,0,0,0,41,0, <=50K
39,2,4325,14,1,1,1,0,0,0,0,40,0, >50K
41,2,5518,9,1,6,1,0,0,0,0,40,0, >50K
26,2,5519,15,0,3,0,0,1,0,0,30,0, <=50K
57,6,5520,9,1,0,1,0,0,0,0,50,0, <=50K
33,4,5521,10,1,12,1,0,0,0,0,40,0, >50K
56,2,5522,10,1,1,1,0,0,0,0,40,0, >50K
60,2,5523,9,1,9,1,0,0,0,0,40,0, <=50K
22,2,5524,9,0,7,0,0,0,0,0,70,0, <=50K
58,2,5019,8,1,7,5,0,0,0,0,40,0, <=50K
48,3,5525,14,3,1,0,0,1,10520,0,50,0, >50K
45,4,5526,14,1,3,1,0,0,7688,0,55,0, >50K
18,2,5527,9,0,5,3,2,1,0,0,40,0, <=50K
56,2,5528,9,6,4,4,0,1,0,0,40,0, <=50K
48,6,5529,9,1,6,1,0,0,0,0,60,0, >50K
40,2,5530,13,0,10,0,2,1,0,2258,48,13, <=50K
38,2,5531,9,2,4,0,0,0,0,0,32,0, <=50K
58,2,24,10,2,0,4,0,1,0,0,40,0, <=50K
23,2,5532,10,0,1,3,0,0,0,0,50,0, <=50K
63,2,5533,10,1,3,1,0,0,0,0,40,4, <=50K
51,2,5534,13,2,3,0,0,0,0,0,45,0, <=50K
22,5,5535,3,1,11,2,4,1,0,0,40,5, <=50K
44,2,5536,9,1,8,1,0,0,0,0,70,0, <=50K
46,3,5537,10,2,10,0,0,0,0,0,40,0, <=50K
64,0,5538,13,1,0,1,0,0,0,0,40,0, <=50K
32,2,5539,13,1,1,1,1,0,0,0,40,9, >50K
31,2,5540,10,1,0,1,0,0,0,0,40,0, <=50K
36,2,1734,11,1,5,1,0,0,0,0,50,0, >50K
21,2,2659,9,0,4,0,0,1,0,0,50,0, <=50K
30,2,5541,10,1,6,1,0,0,0,0,40,0, <=50K
31,2,5542,11,0,4,0,1,1,0,0,40,0, <=50K
54,2,5543,9,1,7,1,0,0,0,2051,50,0, <=50K
59,4,5544,5,1,4,1,0,0,0,0,40,0, <=50K
28,4,5545,14,1,3,2,0,1,0,0,20,0, >50K
57,2,5546,9,2,0,4,0,1,0,0,40,0, <=50K
44,2,5547,9,1,6,1,0,0,0,0,45,0, <=50K
53,6,5548,10,2,1,0,0,0,0,0,60,0, <=50K
58,1,5522,10,1,1,1,0,0,0,0,60,0, >50K
19,2,5549,10,0,4,3,0,1,0,0,20,0, <=50K
39,6,4356,12,1,1,1,0,0,0,0,50,0, >50K
31,6,5550,10,1,1,2,2,1,0,0,70,6, <=50K
27,2,5433,9,1,6,1,0,0,0,0,40,0, <=50K
46,4,5551,5,4,4,4,1,1,0,0,40,0, <=50K
37,1,1970,14,0,1,0,0,0,0,0,40,0, <=50K
27,2,5552,13,0,5,0,1,1,0,0,40,0, <=50K
33,2,5553,10,0,7,0,0,0,0,0,55,0, <=50K
20,2,5554,10,0,4,3,0,0,0,0,16,0, <=50K
55,2,5555,9,2,6,0,0,0,0,0,45,0, <=50K
39,2,5556,12,0,5,0,0,1,0,0,40,0, <=50K
41,2,5557,9,0,4,0,0,1,0,0,40,0, <=50K
30,2,5558,13,0,3,0,0,1,0,0,40,0, <=50K
39,6,925,13,3,5,0,0,0,0,0,40,0, <=50K
28,2,5559,9,4,1,4,0,1,0,0,50,0, <=50K
25,2,5560,10,0,5,3,0,0,0,0,24,0, <=50K
31,2,5561,9,1,6,1,0,0,0,0,50,0, <=50K
51,2,5562,9,1,7,1,0,0,0,0,60,0, <=50K
24,2,5563,13,0,0,3,0,0,0,0,40,0, <=50K
70,2,5564,9,2,12,0,0,1,0,0,32,0, <=50K
23,2,2947,10,0,0,3,0,0,0,0,40,0, <=50K
61,2,5565,9,6,1,0,0,1,0,0,40,0, <=50K
45,1,5566,4,1,1,1,0,0,0,0,55,0, >50K
47,2,5567,9,1,2,1,0,0,4064,0,60,0, <=50K
56,2,5568,10,2,4,0,0,1,0,0,50,0, <=50K
79,2,5569,16,1,3,1,0,0,20051,0,35,25, >50K
20,2,1488,10,0,0,3,0,1,0,0,15,0, <=50K
30,2,5570,9,0,6,4,2,0,0,0,40,37, <=50K
27,2,5571,13,1,5,1,0,0,0,0,25,4, <=50K
40,2,5572,13,1,5,1,0,0,0,0,40,0, >50K
60,5,5573,9,1,11,1,0,0,0,0,5,0, <=50K
58,2,5574,9,1,6,1,0,0,0,0,40,0, >50K
71,1,5575,15,1,8,1,0,0,0,0,2,0, <=50K
50,2,5576,15,1,3,1,0,0,0,0,60,0, >50K
29,4,1733,10,0,1,0,0,0,0,0,40,12, <=50K
33,2,5577,6,4,4,4,0,1,3418,0,35,0, <=50K
60,0,5578,9,1,12,1,3,0,0,0,40,0, >50K
33,2,2272,12,0,0,0,0,0,0,0,50,0, <=50K
43,2,2563,13,1,4,2,0,1,0,0,35,4, >50K
33,2,5579,6,0,2,4,1,0,0,0,40,0, <=50K
33,2,5580,9,1,0,2,0,1,0,0,52,0, <=50K
32,0,5581,9,1,12,1,0,0,0,0,45,0, <=50K
21,2,5582,10,0,4,3,0,1,0,0,9,0, <=50K
38,2,770,9,1,3,2,0,1,0,0,40,0, <=50K
38,2,5583,10,1,0,2,0,1,0,0,35,0, >50K
39,0,5584,10,4,1,4,1,1,0,0,30,0, <=50K
17,2,5585,7,0,5,3,0,1,0,0,15,0, <=50K
21,2,5586,10,1,0,1,0,0,0,0,40,0, <=50K
42,2,538,10,1,10,1,0,0,0,0,20,0, >50K
42,2,5587,9,1,1,2,0,1,0,0,40,0, >50K
36,2,3145,7,2,4,0,0,1,0,0,40,0, <=50K
32,2,5588,10,2,1,0,0,1,0,0,50,0, >50K
37,1,5589,13,1,3,1,0,0,0,0,40,0, >50K
28,2,5590,13,0,5,0,0,0,0,0,40,0, <=50K
37,2,5591,11,1,6,1,0,0,0,0,40,0, <=50K
50,2,5592,9,4,3,4,4,1,0,0,60,7, <=50K
49,2,5593,7,1,6,1,0,0,0,0,40,0, <=50K
40,2,5594,14,1,1,1,0,0,0,0,40,0, >50K
40,2,4849,10,1,4,1,0,0,0,0,40,0, <=50K
49,2,300,10,1,6,1,0,0,0,0,40,0, <=50K
35,3,5595,14,0,1,0,0,0,8614,0,40,0, >50K
33,4,5596,9,2,12,4,0,0,0,0,40,0, <=50K
24,2,5597,9,0,6,0,0,0,0,0,40,0, <=50K
41,2,5598,14,0,0,0,0,1,0,0,40,0, <=50K
43,2,5599,10,1,10,1,1,0,0,0,40,2, >50K
36,1,3371,9,1,8,1,0,0,0,1902,60,0, >50K
84,1,5600,13,1,8,1,0,0,0,0,20,0, <=50K
23,2,5601,9,0,5,3,0,0,0,0,40,0, <=50K
41,2,5602,13,1,3,1,0,0,0,0,50,0, >50K
55,6,5603,9,1,1,1,0,0,0,1977,45,0, >50K
30,1,5604,10,0,6,0,0,0,0,0,45,0, <=50K
46,2,3589,12,1,0,1,2,0,0,0,40,3, <=50K
55,2,5605,10,1,1,1,0,0,0,1902,40,0, >50K
34,2,5606,10,0,0,0,0,0,0,0,40,0, <=50K
54,1,5607,14,2,5,0,0,0,0,0,60,0, <=50K
27,2,5608,10,0,0,3,1,0,0,0,40,0, <=50K
52,4,5609,14,1,3,2,0,1,0,0,40,0, >50K
36,2,5610,10,1,0,2,1,1,99999,0,40,0, >50K
25,1,5611,9,0,3,0,0,0,0,0,40,0, <=50K
52,2,5612,13,1,1,1,0,0,0,0,55,0, >50K
24,2,5613,9,2,1,0,3,1,0,0,50,0, <=50K
36,2,5614,9,0,0,0,1,1,0,0,40,0, <=50K
31,2,5615,9,1,2,1,0,0,0,0,40,0, <=50K
66,5,5616,10,1,11,1,0,0,0,0,20,0, <=50K
90,1,5617,13,1,3,1,0,0,10566,0,50,0, <=50K
67,2,5618,14,1,3,1,0,0,20051,0,60,0, >50K
22,6,5619,4,1,6,1,0,0,2580,0,40,0, <=50K
47,2,5620,10,2,0,0,0,1,0,0,35,0, <=50K
32,2,5621,13,1,1,1,0,0,0,1887,55,0, >50K
55,1,1911,4,1,8,1,0,0,0,0,50,0, <=50K
32,2,5622,9,0,2,0,0,1,0,0,35,0, <=50K
48,2,5623,10,4,0,5,1,1,0,0,40,0, <=50K
21,2,5624,9,1,5,1,4,0,0,0,35,0, <=50K
33,2,5625,12,3,3,3,0,1,0,0,40,0, <=50K
27,2,5626,10,0,3,0,0,1,0,0,48,4, <=50K
47,2,5627,11,0,3,0,0,1,0,0,40,0, <=50K
18,2,5628,7,0,4,3,0,1,0,0,24,0, <=50K
44,6,5629,9,1,6,1,0,0,0,0,60,0, >50K
23,2,5630,10,0,6,3,0,0,0,0,37,5, <=50K
18,2,5631,6,0,5,3,0,1,0,0,35,0, <=50K
56,2,5632,9,1,1,1,0,0,0,0,50,0, <=50K
24,2,2712,13,0,0,3,0,0,0,0,35,0, <=50K
43,2,4529,13,1,6,1,0,0,0,0,40,0, >50K
23,2,5633,13,0,5,3,0,1,0,0,60,0, <=50K
26,2,425,10,0,5,3,0,0,0,0,42,0, <=50K
42,2,3556,9,6,5,4,0,0,0,0,40,0, <=50K
23,2,1560,9,0,0,0,0,1,0,0,40,0, <=50K
53,1,5634,6,1,6,1,0,0,0,0,40,0, <=50K
51,2,5635,9,1,1,1,0,0,4386,0,55,0, >50K
40,2,5636,9,0,4,3,0,0,0,0,25,0, <=50K
27,2,5637,13,0,3,0,0,0,0,0,50,0, <=50K
24,4,5638,10,4,12,0,0,0,0,0,60,0, <=50K
42,2,662,9,2,6,5,0,1,0,0,40,0, <=50K
41,2,5639,9,4,0,4,0,1,0,0,40,0, <=50K
23,2,5640,10,0,2,3,0,0,0,0,10,0, <=50K
42,1,5641,14,1,3,1,0,0,0,0,65,0, <=50K
38,2,3942,9,1,6,1,0,0,0,0,40,0, >50K
63,1,5642,4,1,8,1,0,0,0,0,30,0, <=50K
31,2,4215,9,1,6,1,0,0,0,0,40,0, <=50K
18,1,5643,7,0,4,3,0,1,0,0,4,0, <=50K
21,2,5644,10,0,4,3,0,0,0,0,30,0, <=50K
24,2,4140,13,1,3,5,2,1,0,0,40,13, <=50K
55,2,5645,10,1,6,1,0,0,0,0,40,0, <=50K
20,2,5646,5,0,0,4,1,1,114,0,20,0, <=50K
31,2,5647,10,2,5,3,0,1,0,0,30,0, <=50K
23,2,5648,10,0,0,3,0,1,0,0,20,0, <=50K
35,2,2843,9,1,6,1,0,0,0,0,40,5, <=50K
51,1,5649,10,1,5,1,0,0,0,0,60,0, <=50K
19,2,5650,10,0,12,3,0,1,0,0,30,0, <=50K
38,4,1092,9,2,12,0,0,0,0,0,56,0, <=50K
52,4,5651,9,1,6,1,0,0,0,2051,40,0, <=50K
70,1,5652,15,1,3,1,0,0,0,0,25,0, <=50K
53,2,5653,6,2,6,0,0,0,0,0,40,0, <=50K
59,2,5654,16,1,1,1,0,0,0,0,40,0, >50K
39,2,5655,10,1,7,1,0,0,0,0,43,0, <=50K
18,2,5656,8,0,5,3,0,1,0,0,20,0, <=50K
41,5,5657,9,0,11,0,0,1,0,0,30,0, <=50K
19,5,3072,10,0,11,3,0,0,0,0,10,0, <=50K
24,2,5658,10,2,0,0,0,1,0,0,40,0, <=50K
25,2,5659,9,0,0,0,0,1,0,0,38,0, <=50K
32,2,5660,10,0,1,0,1,0,0,0,40,2, <=50K
34,1,5661,9,1,5,1,0,0,0,1902,60,0, >50K
35,2,5662,9,0,5,0,0,1,0,0,40,0, <=50K
50,2,569,9,1,0,1,0,0,7298,0,45,0, >50K
18,2,5663,9,0,5,3,0,0,0,0,20,0, <=50K
37,2,5664,9,0,0,0,0,0,0,0,42,0, <=50K
30,2,5665,10,0,4,4,0,1,0,0,36,0, <=50K
40,6,5666,14,1,1,2,0,1,15024,0,30,12, >50K
22,2,5667,9,0,3,0,0,1,0,0,40,0, <=50K
50,4,5668,10,4,4,4,1,1,0,0,28,0, <=50K
70,2,5669,9,2,4,0,0,1,0,0,23,0, <=50K
43,2,5670,14,1,3,1,0,0,0,0,40,0, >50K
77,1,5671,10,0,6,0,0,0,0,0,40,0, <=50K
30,1,5672,9,1,6,1,0,0,0,0,40,0, <=50K
33,2,5673,10,1,9,1,0,0,0,0,39,0, <=50K
51,2,5674,10,1,5,1,0,0,0,1902,50,0, >50K
58,0,5675,14,1,3,1,0,0,0,1977,50,0, >50K
22,2,5676,10,0,0,3,0,0,0,0,12,0, <=50K
33,2,5677,9,1,7,1,1,0,0,0,40,0, <=50K
27,2,5678,7,1,5,1,0,0,0,0,40,0, <=50K
35,2,5679,10,0,1,0,0,0,0,0,60,0, <=50K
32,2,5680,10,2,5,0,0,1,0,0,55,0, <=50K
41,2,5681,13,1,10,2,0,1,0,0,25,0, >50K
37,2,5682,10,1,6,1,0,0,0,0,40,0, <=50K
17,2,5683,7,0,5,3,0,0,0,0,15,0, <=50K
50,2,773,13,2,1,0,0,0,0,0,55,0, >50K
31,5,2326,9,1,11,1,2,0,0,0,40,13, <=50K
54,0,5684,9,4,1,4,0,1,0,0,38,0, <=50K
23,0,5685,9,0,4,3,1,0,0,0,40,0, <=50K
40,2,5686,13,2,0,4,0,1,0,0,20,0, <=50K
29,2,5687,13,1,3,1,0,0,5013,0,40,11, <=50K
38,2,5688,9,3,4,0,0,0,0,0,35,4, <=50K
30,2,5689,11,1,1,1,0,0,0,0,55,0, <=50K
20,2,5690,10,0,5,3,2,0,0,0,8,3, <=50K
43,1,5691,10,1,8,1,0,0,0,0,50,0, <=50K
25,2,5692,10,0,10,3,0,0,0,0,25,0, <=50K
39,2,3614,14,1,5,1,0,0,0,0,50,0, >50K
48,2,5693,12,1,3,1,0,0,0,0,50,0, >50K
41,1,5694,9,2,4,4,0,1,0,0,40,0, <=50K
24,2,5695,13,0,0,0,0,0,0,0,30,0, <=50K
20,2,5696,10,0,0,3,0,0,0,0,40,30, <=50K
25,2,5697,10,0,0,0,0,1,0,0,40,0, <=50K
57,2,5698,10,1,6,1,0,0,0,0,40,0, >50K
39,2,5699,10,1,1,2,0,1,0,0,35,7, >50K
66,2,2331,13,1,3,1,0,0,0,0,40,0, >50K
34,2,5700,10,2,0,4,0,1,0,0,40,0, <=50K
36,2,2629,13,2,3,0,0,0,14084,0,40,0, >50K
46,2,1486,9,1,5,2,0,1,0,0,40,0, <=50K
42,4,5701,14,2,3,4,0,1,0,0,45,0, <=50K
46,2,5702,9,1,7,1,0,0,0,1902,70,10, >50K
34,4,5703,9,0,12,3,0,0,0,0,40,0, <=50K
43,2,5704,10,1,10,2,1,1,0,0,40,0, <=50K
42,2,5705,10,2,1,3,0,1,0,0,40,0, <=50K
31,2,5706,13,0,5,0,0,0,0,0,48,0, <=50K
70,5,5707,10,1,11,1,0,0,0,0,30,0, <=50K
32,2,3986,10,1,1,1,0,0,0,0,40,0, <=50K
46,3,5708,9,1,0,1,0,0,0,0,40,11, >50K
42,6,5709,4,2,6,4,0,0,0,0,25,0, <=50K
21,2,5710,11,0,1,3,0,0,0,0,40,0, <=50K
24,2,5711,13,0,5,0,0,1,0,0,40,0, <=50K
23,2,3135,9,0,5,5,0,0,0,0,55,0, <=50K
50,4,5712,14,1,3,1,0,0,7298,0,40,0, >50K
37,2,5713,10,2,0,4,0,1,0,0,45,0, <=50K
19,5,5714,7,0,11,4,0,1,0,0,30,0, <=50K
44,3,5715,12,1,6,1,0,0,0,0,40,0, >50K
29,2,5716,9,1,7,1,1,0,0,0,40,0, <=50K
30,2,5717,11,1,0,2,0,1,0,0,24,0, <=50K
36,2,5718,10,1,5,1,0,0,0,0,44,0, <=50K
49,1,5719,13,0,5,0,0,0,0,0,45,0, <=50K
29,2,5720,9,2,6,0,0,0,0,0,40,0, <=50K
45,4,5721,9,0,0,0,1,1,0,0,40,0, <=50K
75,0,5722,16,1,3,1,1,0,0,0,20,0, >50K
42,2,5723,9,0,14,0,0,1,0,0,40,4, <=50K
37,2,5724,12,2,1,0,0,1,0,0,40,0, <=50K
51,2,5320,13,1,9,1,0,0,0,0,25,0, <=50K
61,4,5725,9,1,8,1,0,0,0,0,48,0, <=50K
33,2,5726,12,0,1,4,0,1,2174,0,55,4, <=50K
50,4,5727,9,1,0,1,1,0,0,0,40,0, <=50K
59,2,25,9,0,9,0,0,0,0,0,40,0, <=50K
25,2,5728,9,0,0,4,0,1,0,0,30,0, <=50K
22,2,5729,9,0,2,3,0,0,0,0,16,0, <=50K
56,2,5730,10,1,7,1,0,0,0,0,40,0, >50K
44,2,5731,13,0,0,4,1,1,0,0,40,0, <=50K
35,2,3942,11,1,6,1,0,0,0,0,50,0, <=50K
57,2,5732,9,0,1,0,0,0,0,0,40,0, <=50K
47,1,5733,9,1,8,1,0,0,15024,0,50,0, >50K
27,2,5730,13,0,1,0,0,1,0,0,40,0, <=50K
50,1,5119,9,1,8,1,0,0,0,2051,20,0, <=50K
30,2,5734,13,0,3,3,1,0,0,0,40,4, <=50K
46,2,5735,7,1,7,1,1,0,0,0,40,0, <=50K
48,6,2858,15,1,3,1,0,0,0,0,60,0, >50K
61,2,5736,13,2,0,0,0,0,0,0,40,0, >50K
33,2,5737,9,0,7,0,0,0,0,0,87,0, <=50K
40,2,5738,9,1,4,1,1,0,0,0,40,0, <=50K
58,6,1911,10,1,1,1,0,0,0,0,65,0, >50K
46,6,5739,14,1,1,1,0,0,0,2392,50,0, >50K
35,2,5740,10,1,3,1,0,0,0,0,40,0, >50K
51,6,5741,10,2,1,4,0,1,0,0,50,0, <=50K
37,2,5742,8,0,4,3,0,1,0,0,40,0, <=50K
64,2,5743,14,1,3,1,2,0,0,2057,60,28, <=50K
41,2,5744,9,0,6,0,0,0,0,0,54,0, <=50K
18,2,5745,7,0,2,3,0,0,594,0,30,0, <=50K
44,1,5746,7,1,8,1,0,0,0,0,88,0, <=50K
41,0,5747,13,1,3,2,3,1,0,0,48,0, >50K
33,0,5748,10,4,3,0,0,0,10520,0,40,0, >50K
37,2,5749,5,4,14,4,0,1,0,0,16,5, <=50K
34,2,5750,10,0,0,3,0,1,0,0,40,0, <=50K
24,3,5751,13,0,10,3,0,1,0,0,40,4, <=50K
20,2,5752,10,0,2,3,0,0,0,0,40,0, <=50K
38,2,5115,13,1,1,1,0,0,0,0,40,0, <=50K
28,2,5753,11,0,4,0,0,1,0,0,40,0, <=50K
20,1,5754,9,0,7,3,0,0,0,0,45,0, <=50K
22,3,5755,13,0,10,3,0,0,0,0,8,0, <=50K
55,2,5756,13,2,0,4,0,1,0,0,73,0, <=50K
20,2,5757,10,0,3,0,0,0,0,0,35,0, <=50K
26,2,5758,13,0,3,0,0,1,0,0,40,0, <=50K
20,6,5759,9,0,8,3,0,0,0,0,70,0, <=50K
40,2,5760,5,2,4,0,0,1,0,0,40,0, <=50K
33,2,5761,9,1,5,1,0,0,0,0,50,0, >50K
54,5,5762,10,2,11,3,0,0,0,0,50,0, <=50K
24,2,5763,9,0,5,0,0,1,0,0,40,0, <=50K
25,2,5764,10,0,1,3,0,0,0,0,46,0, <=50K
18,2,5765,7,0,4,3,0,0,0,0,8,0, <=50K
49,1,5766,9,1,6,1,0,0,0,0,60,0, <=50K
17,2,5767,8,0,2,3,0,0,0,0,17,0, <=50K
34,1,5768,11,1,6,1,0,0,0,0,45,0, <=50K
37,2,3235,13,1,3,1,0,0,0,0,45,0, >50K
49,3,4365,10,1,1,1,0,0,0,0,40,0, >50K
74,2,5769,9,6,0,0,0,1,15831,0,40,0, >50K
37,2,5770,9,2,8,0,0,0,0,0,40,0, <=50K
20,2,5771,7,1,2,1,0,0,0,1573,40,0, <=50K
40,2,5772,9,1,1,2,0,1,0,0,35,0, >50K
34,2,5773,13,0,5,0,0,0,27828,0,40,0, >50K
30,2,5774,15,1,3,1,1,0,0,1740,40,22, <=50K
44,2,5775,9,4,0,0,0,1,0,0,40,7, <=50K
40,2,5776,6,1,4,2,1,1,0,0,32,0, <=50K
58,2,5777,9,1,5,2,0,1,0,0,40,35, <=50K
44,2,5778,9,1,6,1,0,0,0,0,40,0, <=50K
42,2,5779,10,1,5,1,0,0,0,0,25,0, >50K
39,2,1243,9,0,4,0,0,0,0,0,18,0, <=50K
19,2,5780,9,0,4,3,1,0,0,0,40,0, <=50K
41,2,5781,14,1,1,1,0,0,15024,0,70,0, >50K
29,0,5782,14,0,3,0,0,0,0,0,40,0, <=50K
34,3,4413,10,0,6,5,0,0,0,0,40,0, <=50K
38,5,5008,10,1,11,1,0,0,0,0,15,0, <=50K
27,2,5783,1,1,8,5,0,0,41310,0,24,5, <=50K
54,2,5784,10,2,6,4,0,1,0,0,48,0, <=50K
40,2,5785,9,6,9,4,1,1,0,0,37,0, <=50K
19,2,5786,10,0,5,5,0,1,0,0,25,0, <=50K
17,2,271,7,0,4,3,0,0,594,0,10,0, <=50K
33,2,5787,10,1,5,1,0,0,0,0,52,0, <=50K
80,2,5788,4,6,4,0,0,1,0,0,24,0, <=50K
24,1,1431,9,0,6,3,0,0,0,0,50,0, <=50K
28,2,5789,13,0,3,3,0,0,0,0,40,0, <=50K
55,2,5790,9,1,1,2,0,1,0,0,30,0, >50K
21,2,5791,10,0,1,3,0,0,0,0,40,0, <=50K
51,2,3991,9,2,0,0,0,1,0,0,38,0, <=50K
19,2,5792,9,0,9,3,1,1,0,0,40,0, <=50K
42,2,5793,9,0,4,0,0,1,0,0,24,0, <=50K
60,1,5794,9,1,1,1,0,0,0,0,48,0, <=50K
20,5,5795,10,0,11,3,1,1,0,0,40,0, <=50K
51,2,5796,9,2,0,0,0,1,0,0,40,0, <=50K
21,2,3580,10,0,4,3,0,1,0,0,40,0, <=50K
37,0,5797,10,1,6,1,0,0,0,0,40,0, <=50K
26,2,232,9,0,9,0,0,0,0,0,52,0, <=50K
42,3,3034,14,0,1,0,0,1,14084,0,60,0, >50K
40,2,5798,10,1,2,1,0,0,0,0,40,0, <=50K
55,2,3936,14,1,3,1,0,0,0,0,40,0, >50K
33,2,5799,9,0,4,0,1,0,0,0,32,0, <=50K
62,2,5800,9,1,7,1,0,0,0,1977,60,0, >50K
47,2,5801,6,2,5,4,0,1,0,0,30,0, <=50K
26,2,5802,8,0,5,5,1,0,0,0,51,0, <=50K
59,2,5803,9,3,0,4,0,1,0,0,20,7, <=50K
70,4,5804,10,6,0,0,0,1,0,0,17,0, <=50K
26,2,5805,10,0,0,0,0,1,0,0,20,0, <=50K
47,2,5806,6,1,5,1,0,0,0,0,65,0, <=50K
25,2,5807,14,0,1,0,0,1,0,0,43,0, <=50K
52,6,5808,15,1,3,1,0,0,15024,0,60,0, >50K
46,2,4514,9,1,6,1,0,0,0,0,40,0, <=50K
67,2,5809,6,1,7,1,3,0,0,0,20,0, <=50K
34,2,5810,14,1,1,1,0,0,0,0,50,0, >50K
53,0,5811,10,2,0,5,0,1,4650,0,40,0, <=50K
22,2,5812,13,0,0,0,0,1,0,0,35,0, <=50K
39,4,5813,9,2,0,3,0,0,0,0,42,0, <=50K
54,1,5814,9,1,6,1,0,0,0,0,35,0, <=50K
24,2,5815,13,1,5,1,0,0,0,0,40,0, <=50K
37,2,5816,9,4,3,4,0,1,0,0,38,0, <=50K
38,2,5817,6,0,3,0,0,0,0,2559,90,0, >50K
41,4,5818,14,0,3,0,1,1,0,0,40,0, <=50K
36,2,5819,9,1,7,1,0,0,0,0,33,0, <=50K
43,2,5820,11,1,1,1,0,0,15024,0,40,0, >50K
39,2,5821,13,2,3,0,0,0,0,0,40,0, <=50K
26,2,351,13,0,5,3,0,0,0,0,45,0, <=50K
49,4,5822,14,0,3,0,0,1,4650,0,40,0, <=50K
37,1,5823,13,1,3,1,0,0,0,0,55,0, >50K
43,2,5456,10,1,1,1,0,0,0,0,50,0, >50K
54,3,615,9,1,3,1,0,0,0,0,40,0, >50K
53,6,5824,3,1,5,1,0,0,0,0,40,5, >50K
